global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
812.9842850462104	-2.770416578291361	660943.4477320979	7.67520801727161	1262.0794739275348	-1.417045972623555	1592844.598509203	2.0080192885286365	733.518421433446	0.4412616084520095	538049.2745822144	0.1947118070936546	823.2433435731015	673.1435426658447	1.358304	37.575302	0.4022453454554308	0.2452170920423426	-0.1525537365	0.019085816	0.0058531785	-0.2260870824	-0.1990277826	0.2135542711	-0.1358868924	-0.1379064539	0.2757309673	0.0871139102	-0.2465857946	0.1534436483	0.0575777247	0.0208054631	0.081510506	-0.2272077993	-0.1371925448	-0.0335838472	-0.0955958585	-0.1580800736	-0.0108436346	-0.0981882484	0.0187893716	0.2193723886	-0.0391354051	1.84869e-05	0.0804438856	0.0335001042	-0.104665319	0.0539655452	0.0836578041	-0.0262980074	0.0239436577	-0.134625307	-0.0843293438	0.0498348625	0.1095742579	-0.094362202	0.0856630602	0.1007475927	-0.0088317413	0.1202007508	0.0048613175	-0.0074087275	0.1818244193	0.042475454	0.1152350037	-0.0340515449	0.1343957127	-0.0631772899	-0.1649029693	0.3021713299	0.0074964012	-0.1005270017	0.2500472075	0.2314500377	-0.0534997026	-0.0067593566	-0.1246118292	0.0294249793	-0.0638808245	0.0180781726	0.1753301476	-0.0673567808	0.1415825913	0.0068139026	-0.0405440683	0.0087196582	0.0523323313	0.0502770503	0.0169330742	-0.020271114	-0.0118515378	-0.1505392667	-0.0166068805	0.0045265673	-0.0012313018	-0.0555150235	-0.1524788535	0.0543012374	-0.0670754337	-0.0683319117	-0.0032483196	0.1070419305	-0.0199312342	0.0868379585	0.0138485913	0.0004967141	-0.132777627	-0.194949119	-0.0913372056	0.034269916	0.0558491237	-0.0892151974	0.0133971933	0.138363025	-0.0089330977	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0755554128465831	-0.0303824747303878	0.0057086204104176	0.0009230947707426	0.1942781426710524	-0.0048378645047365	0.0377439967197137	2.340493296618934e-05	-0.4211527974666467	0.1772364661765664	0.1773696788139823	0.0314127649427571	0.010102151999472	-0.0026633927577006	0.0001020534750204	7.0936609817720106e-06	-0.0009142693945305	0.0006027733616005	8.35888525775167e-07	3.633357254551671e-07	0.0010406433014974	-0.0005296046815737	1.0829384809514084e-06	2.804811187447804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.0726701746365	-2.9116148715738746	656217.7309638654	8.47750116037015	1277.332167651772	15.252693724237131	1631577.4665179744	232.64466584538283	731.336162397345	-2.182259036100959	534852.5824300757	4.762254500644286	826.6843246977209	651.0413790850685	1.099947	30.428263	0.3775945072078047	0.2230478778168433	-0.0710362386	0.0114784423	0.0944901407	0.0101322101	-0.1155750841	0.0239824548	-0.0934970501	0.0497290626	0.0187308984	-0.0961005329	-0.2235043982	0.0806078106	-0.0298344435	-0.0059288581	0.0603270848	0.0854837873	0.0658661653	-0.0091990454	0.0403970529	-0.0434413052	-0.0366685105	-0.0482618214	-0.0444774628	-0.078881923	-0.2377383366	-0.0667927621	-0.0269816224	-0.0527821409	-0.0840358539	0.0136340953	-0.1046024075	0.0331146315	0.1153286889	-0.1669399785	-0.0911974086	-0.0681355692	0.1193106214	0.0073965641	0.0098061882	0.132303832	0.0374528544	-0.0955442914	-0.0306845803	-0.0706157558	0.012389714	-0.1843459044	0.0928167065	-0.0844074285	-0.0501724076	-0.0655724464	-0.0486640416	-0.021072297	0.0376252893	0.1151999436	-0.031233063	0.0851897515	0.0936005021	-0.0632250303	-0.0503421772	0.0138342338	-0.0120219817	-0.0282661595	0.1234737095	-0.1014594439	0.0507977875	-0.0976202996	0.0173520156	0.0950783378	-0.1165473739	0.0554549384	-0.0138909426	0.0898812177	0.1057251122	-0.0784395454	-0.0352282404	0.0682186146	0.029161916	0.0066260659	-0.105085473	0.1045456797	-0.085199702	-0.0415573793	0.0749057075	0.0184303802	0.0055274651	0.0504900016	0.0582074977	-0.0292721396	0.0677267539	0.1296001315	-0.0504314086	0.1278959717	-0.0456104262	-0.0032490073	0.0359742132	0.0744414502	-0.0015759764	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0441059171622697	-0.0314494956843134	0.0019453319287249	0.0009890707787976	0.1903634055225467	-0.0039147371485056	0.0362382261621415	1.5325166941890392e-05	-0.2988600577810061	0.1222927396856405	0.0893173341368663	0.0149555141798198	0.007046874680745	-0.003055277318727	4.965844276612495e-05	9.334719494327646e-06	0.0003340053823888	0.0012482747769193	1.1155959546468854e-07	1.558189918692928e-06	0.001135841899638	9.51985981406001e-05	1.2901368209732604e-06	9.062773087935468e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.7461509871429	0.673480812506341	657309.3213404671	0.4535764048142012	1273.0195461715782	-4.312621480193684	1620578.764934891	18.59870403142796	731.8977748067159	0.5616124093709232	535674.3527670222	0.3154084983594133	825.1386688297077	654.9574139770682	1.045198	28.913708	0.2329074147682324	0.1269657288067306	-0.0364177684	-0.05053082	0.1063819843	-0.0796307863	-0.0086885415	0.0229068333	-0.0974983709	-0.0708593121	0.0414041683	-0.0815903273	0.047354825	0.0306471392	-0.0298181305	0.0761957545	0.1599430967	0.0255642033	0.0175510949	-0.063303179	0.0458198378	0.0433953399	0.1534056689	0.0087044861	-0.0854276915	0.0242389909	0.084370225	-0.0105561402	-0.1371813623	0.0971198496	0.0754750326	0.0705886585	-0.0758518023	-0.0525406106	0.0017630388	0.1750451549	-0.0182201083	0.0873859556	0.0908377739	-0.2365254716	0.1096622287	-0.0400070585	-0.0496736419	-0.0253675595	-0.094865924	-0.0327561858	0.1948232944	-0.1950410808	0.0160062357	-0.0194264248	0.0479317184	-0.0529195524	-0.1300394429	-0.0780751619	0.0313748203	0.0382308189	0.0659587578	-0.070071421	-0.0620308004	-0.0221322256	-0.0210797024	-0.0604079141	0.0132990357	-0.0356903546	-0.0097869668	-0.0383810402	-0.176180836	0.0347626083	0.1872000358	0.0379668594	-0.0556889596	-0.1021714056	-0.0284229689	0.0824413602	-0.0902573778	-0.0495169904	-0.0653463784	0.0710397403	-0.0981917982	0.0916784287	0.0792368531	-0.0310751941	0.0654228393	-0.1028791372	0.0014775537	0.0150317534	-0.0515063497	-0.0353051725	0.0513575877	-0.0651546865	0.0290569815	-0.1055704576	-0.0842604835	0.1794910995	-0.0875400063	0.0301640936	0.0083613588	-0.0273019699	-0.1178848008	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0445572875353263	0.0004513703730565	0.0019853518725057	2.037352136732534e-07	0.1578206625312077	-0.032542742991339	0.0249073615217893	0.0010590301214003	-0.1962391540181443	0.1026209037628618	0.0385098055697569	0.0105310498891065	0.007321787128469	0.0002749124477239	5.360856675461432e-05	7.557685391360092e-08	-0.0007719212347356	-0.0011059266171243	5.958623926357332e-07	1.223073682464219e-06	0.0005708330116669	-0.0005650088879711	3.258503272087032e-07	3.192350434863391e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.253192184075	-2.492958803067836	653273.2226757474	6.214843593793417	1273.8590917429212	0.8395455713430238	1622716.9856161005	0.7048367663616842	731.7238071566165	-0.1739676500993709	535419.7299597734	0.0302647432810971	827.7340957900225	648.0418221933164	0.988382	27.341993	0.199372437831781	0.0858591443998722	-0.0349951102	0.027500394	0.1028217757	-0.0283596309	-0.0196065872	-0.0291753364	-0.0283034217	-0.0543309727	-0.1362542403	-0.1496130931	-0.160329069	0.0460444569	-0.0592842127	-0.007830122	0.1551083105	-0.0038131994	-0.0722267535	-0.0971569893	-0.049088064	-0.1103259222	0.1058936319	0.0906977924	0.0256638984	0.0250667995	0.0085989228	-0.0143827241	0.0454178127	0.012052296	0.0004802633	0.1256877186	0.0134916253	-0.0538960561	0.1159162623	0.0627513267	0.0894017509	0.0021430689	-0.0971257101	0.0731699804	-0.0538857725	-0.1170757876	-0.0785745749	-0.0230120432	0.1512429689	0.116942815	0.0724927319	-0.0034087346	0.0654225685	0.0550557377	-0.063511656	-0.100699731	-0.1056995524	-0.0764370367	-0.1538848345	0.0972360927	0.0016324275	0.0536410324	0.099782729	-0.0569057101	-0.0704603941	-0.0959441391	0.0482253322	0.0452056604	-0.0046075903	-0.0245370895	0.0351661323	0.1056634888	0.0464415238	0.0246336788	-0.0297606096	0.0078274505	-0.0180563719	-0.0056319819	0.0920953885	-0.0414623638	-0.0213247954	0.0663137607	-0.095458067	0.0029512358	-0.0147119086	-0.0109304117	0.0581413275	-0.0738243366	0.0573089541	-0.0572413671	-0.1288879059	0.0867925398	-0.0983246003	0.0048590617	-0.0201283699	-0.0025878756	-0.1593305571	0.0170905464	-0.0571233576	0.0363845094	0.1271588899	-0.0847759483	-0.0813411827	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0326008290844299	-0.0119564584508964	0.0010628140569922	0.000142956898688	0.1127315436755083	-0.0450891188556993	0.012708400939463	0.0020330286391833	-0.2321540909825046	-0.0359149369643603	0.053895521959913	0.0012898826971539	0.0064051073426261	-0.0009166797858428	4.102540007056279e-05	8.403018297729842e-07	-0.0001129027322859	0.0006590185024496	1.2747026957621608e-08	4.343053865710452e-07	0.0011233731945908	0.0005525401829239	1.2619673343251396e-06	3.05300653745577e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.141417518872	-0.1117746652030291	653092.5507094119	0.0124935757812492	1273.6555010547954	-0.2035906881258142	1622198.335367142	0.0414491682915425	731.2924022278376	-0.4314049287789885	534788.5775561613	0.1861102125748041	825.0089289131811	635.7708528609976	1.073672	29.70141	0.2171797374710817	0.1324799473127662	0.0308746343	-0.0453706866	0.0678943711	0.1357631754	0.0181613188	0.0232785419	-0.0836600769	-0.0619410854	0.0466244129	-0.0877290704	-0.0123921686	-0.0190761874	-0.1027087841	0.0747809757	0.0814152903	-0.0272134566	-0.0412952822	0.1932631558	-0.0045506778	-0.0653527563	-0.1136465532	0.0979760246	-0.0343951839	0.0266742956	0.0338008548	0.0376118284	-0.1399387185	-0.1276906008	-0.0772735664	0.0103054413	0.0403745896	0.0477496844	0.0647830693	-0.0292661482	0.1396257397	0.0731010064	-0.1816095445	0.1382594378	-0.1853591086	0.064205696	-0.1244624319	0.0228664639	-0.1658487665	0.1680219382	0.0549960794	-0.0567315201	-0.0204882424	0.0364596118	0.0311579517	-0.1206312013	-0.1249752618	-0.0217757201	0.023339104	-0.1441576643	-0.1204969049	0.0442438054	0.1339264098	0.064317862	0.0401955543	0.002177195	-0.0622750077	-0.0472483114	-0.0038496548	0.0547454852	0.059264114	0.0538599327	0.2124623242	0.0372485479	-0.0791352519	0.065252871	0.0432970713	-0.2390680924	-0.0425388666	0.025282104	-0.0341999798	0.0661951483	0.0485243307	-0.0171015525	0.0697775547	-0.089136865	-0.0033102806	-0.1131078652	-0.0038279978	-0.0186994212	-0.0706780321	0.071339487	-0.0283032901	0.1458438839	0.0772671635	0.0061553562	0.0210160955	-0.0404876634	0.0867915433	0.0441707317	0.1918670381	-0.0133043777	-0.1736648827	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0221683285801645	-0.0104325005042653	0.0004914347920381	0.0001088370667714	0.1245922778755215	0.0118607342000131	0.0155232357062111	0.0001406770157633	-0.1296844157118215	0.1024696752706831	0.0168180476785165	0.0105000343500792	0.0051207883705663	-0.0012843189720598	2.6222473536127062e-05	1.649475221992742e-06	-0.0003693389917533	-0.0002564362594674	1.364112908293442e-07	6.57595551696317e-08	0.001430954512986	0.0003075813183951	2.0476308182350003e-06	9.460626742572933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.7477886885417	-0.3936288303302717	652456.490131229	0.1549436560671778	1275.703445181662	2.0479441268664687	1627419.2800483615	4.194075146766862	731.0134945877935	-0.2789076400440535	534380.729269458	0.0777894716749433	826.4134621571686	631.8600206722454	1.018493	28.17498	0.1786480381864926	0.0817237125063874	0.0104128879	-0.0958297784	0.1107820144	0.08606872	0.012707963	0.0355523154	-0.0034218089	0.0770738166	-0.0492295804	-0.1556833673	0.0343203392	-0.0175049673	-0.1192900476	0.024636663	0.0455563508	0.1109830032	-0.0438070887	0.0076879767	0.0149191408	-0.0936677728	-0.1758596257	0.0841956516	-0.0314600618	0.2124017805	-0.0714307899	-0.1639246799	-0.0354390121	-0.05944273	0.1062289814	-0.0366465783	-0.0491503957	-0.0405896144	0.0723799699	0.0225872254	0.1095423963	-0.0031719399	-0.1547207979	0.0531038878	0.1305704897	0.0383515109	0.0764201503	-0.0349869377	0.1457680611	-0.2132280717	-0.0936253837	-0.0057373828	-0.0107762163	-0.0582486868	-0.0496861479	-0.1381962736	-0.0003600348	-0.1109655793	-0.0126675404	-0.0071552879	-0.0375245832	0.1219258355	0.0888005912	0.1557838116	0.1267595314	-0.1504442104	-0.0769330913	-0.0624853556	-0.1066066254	-0.0640496261	0.0182403161	0.0836241742	0.1921084507	-0.1106400727	0.0058343352	0.0241002669	-0.0501033518	-0.026165389	0.0983332226	0.0191813336	-0.0770887762	0.0096709235	0.0537690167	-0.02534015	0.1066335941	0.0405531094	-0.0690132355	-0.0422190914	0.1644331081	-0.0440874947	-0.0338750247	-0.0923825354	-0.0816622596	0.0458844678	0.0621781096	0.1211213532	0.0390269827	-0.2237632156	0.0962508689	-0.1172020148	0.0288400629	-0.0363224851	-0.0654940608	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0072067486727434	-0.0149615799074211	5.193722643208876e-05	0.0002238488733261	0.1169504860606736	-0.0076417918148479	0.0136774161898278	5.839698214147646e-05	-0.0926917593185479	0.0369926563932735	0.0085917622455676	0.0013684566270308	0.0057452059198628	0.0006244175492965	3.300739106162657e-05	3.898972758694472e-07	0.0008501618571947	0.001219500848948	7.227751834287415e-07	1.487182320584893e-06	0.0019680763161605	0.0005371218031745	3.8733243862318846e-06	2.8849983144542656e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.0176404604479	1.2698517719061329	654509.5425761904	1.6125235226131454	1277.151666715	1.4482215333380282	1631116.3797929022	2.0973456096239493	732.1882379911066	1.174743403313073	536099.6158525213	1.3800220636275813	826.4700645834713	631.5017448126588	0.946208	26.175323	0.2183421269888324	0.1462634921702548	-0.0165408013	-0.0569284	0.087483753	0.1371654199	-0.0041067656	-0.0196550412	-0.0561893999	0.0103282822	-0.0941576822	0.0070087544	-0.06921045	0.0337815286	-0.0393561943	0.0658138558	-0.0024630467	0.0061344313	0.0919677911	0.0683427819	0.122318378	0.0578737026	-0.0886681717	0.1890747312	0.0145164275	0.0255480347	-0.0743376005	0.0814947875	-0.074441706	0.0964549375	0.0122742318	-0.0661793021	0.177858845	-0.0813580542	0.0200215648	-0.1377822709	0.1115723538	0.0081338529	-0.001318446	0.0261988238	0.1404478932	0.0624332953	-0.0775150797	-0.1297551874	0.1097144637	-0.0742098313	0.0803718792	0.104746964	0.0184448199	-0.0341318027	0.0048542351	-0.0394220023	-0.0389928458	-0.0910774163	-0.0085457415	0.0590835882	-0.1323612348	-0.131393274	0.1134617645	-0.0969665482	-0.0084200802	0.0072589223	-0.2000994751	0.0022997698	-0.0154002779	-0.0450491438	0.0004215424	-0.0831478191	0.0384508552	-0.0542544634	-0.0544885373	0.0122801891	-0.1719273562	-0.042419468	0.0156794413	-0.0217425698	-0.0831641789	0.0303944931	0.0062357585	0.0435316281	0.0323379852	0.0966560442	0.0039239705	-0.0165635629	0.0539626515	-0.0563447233	0.0468237247	-0.020065354	-0.0766800603	0.037235419	0.0612651415	0.1496965397	0.1060389242	0.0067162594	-0.0951502949	0.0536378668	0.0365159817	-0.0948535704	-0.0412656807	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.006947395111382	-0.0002593535613613	4.826629883365452e-05	6.726426979084125e-08	0.1295114204463772	0.0125609343857036	0.0167732080260382	0.0001577770726419	-0.2088607474446604	-0.1161689881261125	0.0436228118231422	0.0134952338022448	0.0070831921957371	0.0013379862758742	5.017161168175096e-05	1.790207274427977e-06	0.0010300305417769	0.0001798686845821	1.060962916993214e-06	3.2352743693330944e-08	0.0016988742583039	-0.0002692020578566	2.886173745527626e-06	7.246974795422835e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.7962239733577	0.7785835129097904	655769.9243615085	0.6061922865749498	1277.6003509858697	0.4486842708697622	1632262.6568392173	0.2013175749259302	731.970942534042	-0.2172954570645515	535781.4607141739	0.0472173156608923	827.5719687510345	645.1884371924226	0.976797	27.021515	0.1179049277569797	0.0739629832437671	-0.0738720542	-0.0230337237	0.0923041572	-0.0569281076	-0.0052189502	-0.0759130868	-0.0091754779	-0.0199017135	-0.0589236083	0.0341439578	0.1314550355	0.0672272515	-0.0845838644	0.0342989876	0.047213136	0.0013343908	0.092485385	-0.0375496412	0.1171972099	-0.0473652472	0.0616895577	-0.1408348855	0.0459188182	0.0313338969	0.0851637046	0.1179040273	0.1298340086	-0.0889359084	-0.1086646459	0.0742717243	-0.0878768222	0.1523458694	0.0150922642	-0.0115229381	-0.060495298	-0.0049647448	-0.1493328594	0.0747075676	0.0545044831	-0.065161167	0.1360566663	0.0582631119	0.0767649141	-0.047610892	0.0032569028	-0.0022808277	0.0696113073	0.0379871569	0.0089218102	-0.0911513891	-0.0184515981	-0.0814861028	-0.0094018088	0.0802662823	-0.066072163	-0.0131021366	-0.2084632942	0.0616489689	0.0209983946	0.055962708	-0.0327560677	0.0065953961	-0.0538329513	0.1260100108	0.1011633293	0.0177812824	-0.0291112861	-0.0514212728	-0.0367775666	-0.0077721344	0.0399582404	-0.0309220864	0.2011537651	-0.0650382107	-0.0480577888	0.0322684713	-0.0535340476	-0.0003627655	-0.0179975724	0.0711180321	0.0380704578	0.0205728964	0.1259180612	-0.0471490436	-0.0667519502	-0.0495993507	-0.0307041002	0.044761121	-0.0129205846	-0.054088978	0.0650576428	0.0044282323	1.06154e-05	0.042244726	0.1453653209	-0.0616028305	0.0139440858	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0053275495608744	-0.0122749446722564	2.838278432357301e-05	0.0001506742667069	0.125922152905801	-0.0035892675405762	0.0158563885924319	1.2882841477833935e-05	-0.2747995109605625	-0.065938763515902	0.0755147712241643	0.004347920534006	0.0075348478187799	0.0004516556230428	5.677393165217221e-05	2.0399280182618e-07	0.0008291762256211	-0.0002008543161557	6.875332131352532e-07	4.0342456318414056e-08	0.0017684033596702	6.952910136630015e-05	3.127250442492851e-06	4.834295936805241e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.1553089439672	2.3590849706095014	659596.2458458707	5.565281898555632	1276.9597246370265	-0.6406263488431705	1630626.1383450706	0.4104021188321315	732.4839888213296	0.5130462872875796	536532.7938796057	0.2632164928995696	824.9791105625993	638.2741003016652	0.994877	27.521677	0.1694860830720407	0.1017443450153772	-0.0254888832	-0.1119347667	-0.010435649	0.1027207099	0.0226460614	-0.0002043274	-0.0761583738	-0.0340106375	0.0365993272	0.007663655	0.0487055366	0.016363323	-0.0805657382	0.099485569	-0.0170638641	-0.0748935525	0.031873906	0.0312249954	-0.0330447241	-0.0768332133	-0.1420747879	0.1531863705	0.1239131397	-0.176577614	-0.012511803	-0.0694567546	0.1123507675	-0.125416242	-0.1140942918	0.0870785042	0.016663155	-0.1311600679	-0.1093671318	0.1245911016	0.0892268533	0.0713711524	-0.0545389022	-0.1143355704	-0.0024279566	0.0469480699	-0.0468082981	-0.0058992755	-0.0604829203	-0.1323799977	-0.1124400571	0.0071679732	-0.0254494255	0.0317585648	0.1455032291	-0.0240033381	-0.0604361941	-0.001533202	-0.0104010555	0.0820386616	-0.0716044386	0.0167234301	0.1469930699	0.1903080251	0.0184120968	-0.0184844941	-0.0073206231	0.0693485135	0.0494035811	0.0730953222	-0.0141902767	0.047525731	-0.0162472115	-0.1458885025	0.1015253802	0.1744497173	-0.0127106394	0.0363293506	-0.0311071635	-0.019053057	-0.11175834	0.0059337091	0.0857314453	-0.0128218206	0.0210486638	-0.0188869453	0.0859838822	-0.0564054986	0.0629410232	0.033778325	-0.065680305	0.0025946028	-0.08882107	0.0489568234	0.0107831937	0.0905943224	0.0465800296	-0.0286603413	0.0141363676	-0.0497776317	0.0173458456	-0.1218907511	-0.0217364941	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0200619417623215	0.0253894913231959	0.0004024815072747	0.0006446262696506	0.1742042597710735	0.0482821068652725	0.0303471241223876	0.0023311618433495	-0.1906117309850401	0.0841877799755223	0.0363328319891133	0.0070875822972069	0.0074549781020268	-7.986971675309935e-05	5.557669850169911e-05	6.379171654220321e-09	0.0006781077693496	-0.0001510684562714	4.598301468522904e-07	2.2821678480254093e-08	0.0017699992848066	1.5959251363998478e-06	3.132897468215875e-06	2.5469770409928728e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
813.7042212307033	1.5489122867361402	662114.5596486654	2.3991292720021797	1277.0075852199154	0.0478605828889158	1630748.3727091996	0.0022906353944667	734.004482778668	1.5204939573384308	538762.58073918	2.311901874302682	828.0182505074193	654.9397898315763	0.99316	27.474176	0.1658168250830086	0.0837123172246486	-0.0628944885	-0.0440451313	-0.0322525379	0.0697275797	-0.05637266	0.0316845386	0.048156163	0.0698006759	-0.0754476306	-0.0016590479	0.1129208395	0.0513538123	-0.0014546043	0.0878163038	-0.0017523263	-0.0755531682	-0.0156527607	0.0788204132	0.0208752397	0.0789403105	-0.0329439619	0.0899592252	0.0384892803	-0.0526457966	-0.1349338583	0.0498779137	0.0475694964	0.032223287	-0.1116122538	-0.1268822904	0.0619832963	0.0552390735	-0.0105491055	0.0095797743	-0.0246947439	-0.1936254924	0.059603749	-0.0669925688	0.0140620044	-0.0106838874	-0.0748252712	0.0693312572	0.0031883542	0.1492443007	-0.1455658944	-0.0107661378	0.0330728803	-0.1008161632	-0.0053081841	-0.0352231982	0.0186482918	0.0265699465	-0.0143529004	-0.035968299	-0.1766893937	-0.1095740769	0.0733165578	-0.0246338802	0.0839483715	0.0479339662	-0.0102856866	-0.0192021656	0.1222541658	0.0019218671	-0.0698193437	-0.0593534446	-0.2123601705	0.017815377	-0.1011200039	0.0629053366	-0.1343631554	-0.0798298687	-0.0553781331	-0.0461692099	-0.0485411112	0.0417756482	0.0294286564	0.0323300525	-0.0024332135	0.0413164578	-0.0714444255	0.0219187544	-0.0056577645	0.0537575043	0.0579288124	-0.0445682504	0.0793187094	0.1093026452	0.0800102024	0.1471733036	0.1274466512	0.0289871763	0.0283165741	0.0930875704	0.0619621395	0.0932612589	0.0189616843	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0369850658331358	0.0169231240708143	0.0013678950946813	0.0002863921283161	0.1408618131478931	-0.0333424466231804	0.0198420504033119	0.0011117187468196	-0.2593214870395641	-0.0687097560545239	0.0672476336404108	0.0047210305770721	0.0068721447094388	-0.0005828333925879	4.722637290746769e-05	3.396947635156376e-07	0.0010300879056868	0.0003519801363371	1.0610810934422175e-06	1.238900163759538e-07	0.001767982847042	-2.0164377645998277e-06	3.125763347434736e-06	4.066021258504349e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
